state,city,school,score,
AM,BORBA,ESC.EST.BALBINA MESTRINHO,3.0,
AM,BORBA,ESC EST JOAO FERREIRA DA FONSECA,2.8,
AM,BORBA,ESC EST NOSSA SENHORA DO ROSARIO,3.1,
AM,CAAPIRANGA,ESC.EST.HERMOGENES SARAIVA,3.6,
AM,CAAPIRANGA,ESC.EST.CARMINA DE CASTRO,3.3,
AM,CANUTAMA,ESC.EST.EDUARDO RIBEIRO,3.7,
AM,CANUTAMA,ESC EST TANCREDO DE ALMEIDA NEVES,4.0,
AM,CARAUARI,ESC.EST.OSVALDO NASCIMENTO,3.1,
AM,CARAUARI,ESC.EST.BELARMINO GOMES DE ALBUQUERQUE,2.5,
AM,CARAUARI,ESC.EST.SÉRGIO RUFINO DE OLIVEIRA,3.4,
AM,CARAUARI,ESC.EST.CARAUARI,NA,
AM,CAREIRO,ESC.EST.THOME FERREIRA SANTIAGO,3.2,
AM,CAREIRO,ESC.EST.MARÇAL MACHADO GIRÃO,3.3,
AM,CAREIRO,ESCOLA ESTADUAL PEDRO DOS SANTOS,3.8,
AM,CAREIRO,ESC EST SENADOR FABIO LUCENA,3.8,
AM,CAREIRO DA VARZEA,ESC EST ANTONIO FERREIRA GUEDES,4.0,
AM,CAREIRO DA VARZEA,ESC.EST.CORONEL FIUZA,4.5,
AM,CAREIRO DA VARZEA,ESC EST TIBURCIO ALVES MOGEIRO,3.6,
AM,CAREIRO DA VARZEA,ESC EST VITAL DE ANDRADE BRANDAO,3.9,
AM,CAREIRO DA VARZEA,ESC EST ALBERTO SANTOS MIGUEIS,4.1,
AM,COARI,ESC.EST.JOÃO VIEIRA,3.1,
AM,COARI,ESC.EST.NOSSA SENHORA PERPETUO SOCORRO,3.9,
AM,COARI,ESC.EST.MARIA ALMEIDA DO NASCIMENTO,3.7,
AM,COARI,ESC.EST.THOME DE MEDEIROS RAPOSO,2.6,
AM,COARI,INSTITUTO BEREANO DE COARI,2.9,
AM,COARI,ESC.EST.PREF.ALEXANDRE MONTORIL,2.3,
AM,CODAJAS,ESC EST GILBERTO MESTRINHO DE M RAPOSO,3.9,
AM,CODAJAS,ESC.EST.NOSSA SENHORA DAS GRAÇAS,4.0,
AM,CODAJAS,ESC.EST.WILSON GARCIA BASTOS,2.8,
AM,CODAJAS,ESC.EST.RODRIGO COSTA,3.9,
AM,EIRUNEPE,ESC.EST.NOSSA SENHORA DAS DORES,3.6,
AM,EIRUNEPE,ESC.EST.FRANCISCA MENDES,3.2,
AM,EIRUNEPE,ESC.EST.JOÃO CONRADO,2.5,
AM,EIRUNEPE,ESC.EST.CONRADO PINTO GOMES,3.0,
AM,ENVIRA,ESC EST PRES CASTELO BRANCO,3.9,
AM,ENVIRA,ESC.EST.ARMANDO MENDES,NA,
AM,ENVIRA,ESC.EST.PROF.CHAGAS MATTOS,4.0,
AM,FONTE BOA,ESC EST ARMANDO MENDES,6.7,
AM,FONTE BOA,ESC.EST.NOSSA SENHORA DE GUADALUPE,5.3,
AM,FONTE BOA,ESC.EST.SÃO JOSÉ,5.3,
AM,FONTE BOA,ESC.EST.WALDEMARINA R. FERREIRA,5.1,
AM,FONTE BOA,ESC.EST.ZULMIRA LIMA LINS,4.2,
AM,GUAJARA,ESC.EST.JOSÉ CARLOS MARTINS DE M. RAPOSO,3.6,
AM,GUAJARA,ESC EST MATILDE TAVEIRA,3.1,
AM,HUMAITA,ESC.EST.OSWALDO CRUZ,4.0,
AM,HUMAITA,ESC.EST.PATRONATO MARIA AUXILIADORA,4.7,
AM,HUMAITA,ESC.EST.DOM BOSCO,NA,
AM,HUMAITA,ESC.EST.TANCREDO NEVES,4.2,
AM,HUMAITA,ESC.EST.ALVARO MAIA,3.4,
AM,HUMAITA,ESC.EST.GOV. PLINIO RAMOS COÊLHO,3.7,
AM,IPIXUNA,ESC.EST.ARMANDO DE SOUZA MENDES,3.2,
AM,IPIXUNA,ESC.EST.PRES.CASTELO BRANCO,NA,
AM,IPIXUNA,ESC.EST.IPIXUNA,3.6,
AM,IRANDUBA,ESC.EST.ISAIAS VASCONCELOS,3.6,
AM,IRANDUBA,ESC EST SENADOR JOAO BOSCO RAMOS DE LIMA,2.8,
AM,IRANDUBA,ESC.EST.CECILIA CARNEIRO DE OLIVEIRA,NA,
AM,ITACOATIARA,ESC EST ANILIA NOGUEIRA DA SILVA,3.4,
AM,ITACOATIARA,ESC.EST.MARIA IVONE DE ARAUJO LEITE,4.4,
AM,ITACOATIARA,ESC.EST.JOSÉ CARLOS MARTINS MESTRINHO,3.8,
AM,ITACOATIARA,ESC.EST.CORONEL CRUZ,3.7,
AM,ITACOATIARA,ESC.EST.DR.FERNANDO ELLIS RIBEIRO,3.3,
AM,ITACOATIARA,ESC.EST.MENDONÇA FURTADO,5.3,
AM,ITACOATIARA,ESC.EST.PROFª.LUIZA DE VASCONCELLOS DIAS,3.6,
AM,ITACOATIARA,ESC.EST.SENADOR JOÃO BOSCO RAMOS DE LIMA,4.3,
AM,ITACOATIARA,ESC EST SERGIO MENDONCA DE AQUINO,3.9,
AM,ITACOATIARA,ESC.EST.DEP.JOÃO VALERIO DE OLIVEIRA,4.2,
AM,ITACOATIARA,ESC.EST.PROFª.MIRTES R. DE MENDONÇA LIMA,3.6,
AM,ITACOATIARA,ESC.EST.PROF.VICENTE GERALDO DE MENDONÇA,4.7,
AM,ITAMARATI,ESC.EST.FRANCIDENE SOARES BARROSO,5.2,
AM,ITAPIRANGA,ESCOLA ESTADUAL PROFESSORA TEREZA SANTOS,4.9,
AM,ITAPIRANGA,ESC.EST.AMAZONINO ARMANDO MENDES,3.6,
AM,JAPURA,ESC.EST.RAIMUNDO ROBERTO,NA,
AM,JAPURA,ESC ESTADUAL DOROTHEA DE SOUZA BRAGA,3.2,
AM,JURUA,ESC.EST.PROF. ROMERITO BRITO,3.6,
AM,JUTAI,ESC.EST.IRMA BRUNA,NA,
AM,JUTAI,ESC.EST.PE.JOÃO VAN DEN DUNGEN,4.7,
AM,LABREA,ESC.EDUCANDARIO SANTA RITA,3.5,
AM,LABREA,ESC.EST.BALBINA MESTRINHO,4.1,
AM,LABREA,ESC.EST.SANTO AGOSTINHO,4.1,
AM,LABREA,ESC.EST.THOME DE MEDEIROS RAPOSO,2.9,
AM,MANACAPURU,ESC.EST.AGRA REIS,3.1,
AM,MANACAPURU,ESC.EST.ANDRE VIDAL DE ARAÚJO,4.0,
AM,MANACAPURU,ESC.EST.JOSÉ SEFFAIR,3.4,
AM,MANACAPURU,ESC.EST.NOSSA SENHORA DE NAZARÉ,4.3,
AM,MANACAPURU,ESC. EST.CARLOS PINHO,4.7,
AM,MANACAPURU,ESC.EST.CASTELO BRANCO,4.4,
AM,MANACAPURU,ESC EST EURICO GASPAR DUTRA,3.7,
AM,MANACAPURU,ESC EST JANUARIO SANTANA,2.9,
AM,MANACAPURU,ESC.EST.JOSÉ MOTA,4.5,
AM,MANACAPURU,ESC EST MARIO SILVA DALMEIDA,4.2,
AM,MANACAPURU,ESC.EST.REGINA FERNANDES,4.3,
AM,MANACAPURU,ESCOLA ESTADUAL JAMIL SEFFAIR,3.7,
AM,MANACAPURU,ESC EST NOSSA SENHORA DO ROSARIO,3.4,
AM,MANAQUIRI,ESC.EST.ANSELMO JACOB,3.2,
AM,MANAUS,CENTRO EDUCACIONAL ARTHUR VIRGILIO FILHO,3.1,
AM,MANAUS,COLEGIO BRASILEIRO PEDRO SILVESTRE,4.6,
AM,MANAUS,COLÉGIO MILITAR DA POLICIA MILITAR,4.6,
AM,MANAUS,ESCOLA ESTADUAL PRIMEIRO DE MAIO,3.6,
AM,MANAUS,ESCOLA ESTADUAL ALFREDO FERNANDES,3.2,
AM,MANAUS,ESCOLA ESTADUAL ALTAIR SEVERIANO NUNES,4.5,
AM,MANAUS,ESCOLA ESTADUAL DESEMBARGADOR ANDRE VIDAL DE ARAUJO,2.1,
AM,MANAUS,ESCOLA ESTADUAL ANGELO RAMAZZOTTI,3.0,
AM,MANAUS,ESCOLA ESTADUAL ANTONIO DA ENCARNACAO FILHO,2.9,
AM,MANAUS,ESCOLA ESTADUAL BALBINA MESTRINHO,3.6,
AM,MANAUS,ESCOLA ESTADUAL DOM JOAO DE SOUZA LIMA,3.8,
AM,MANAUS,ESCOLA ESTADUAL DOM MILTON CORREA PEREIRA,2.8,
AM,MANAUS,ESCOLA ESTADUAL DR. JOSE MILTON BANDEIRA,3.2,
AM,MANAUS,ESCOLA ESTADUAL ENG. ARTUR SOARES AMORIM,3.3,
AM,MANAUS,ESCOLA ESTADUAL ESTELITA TAPAJOS,2.4,
AM,MANAUS,ESCOLA ESTADUAL FARIAS BRITO,4.1,
AM,MANAUS,ESCOLA ESTADUAL ISAAC BENZECRY,2.7,
AM,MANAUS,ESCOLA ESTADUAL JOSE BENTES MONTEIRO,2.8,
AM,MANAUS,ESCOLA ESTADUAL LIBERALINA WEILL,NA,
AM,MANAUS,ESCOLA ESTADUAL LIBERTADOR SIMON BOLIVAR,3.4,
AM,MANAUS,ESCOLA ESTADUAL LUIZINHA NASCIMENTO,3.5,
AM,MANAUS,ESCOLA ESTADUAL MARECHAL HERMES,2.9,
AM,MANAUS,ESCOLA ESTADUAL MARIA MADALENA SANTANA DE LIMA,3.5,
AM,MANAUS,ESCOLA ESTADUAL MARIA RODRIGUES TAPAJOS,4.5,
AM,MANAUS,ESCOLA ESTADUAL PROF. ONDINA DE PAULA RIBEIRO,4.4,
AM,MANAUS,ESCOLA ESTADUAL PEDRO SILVESTRE,3.2,
AM,MANAUS,ESCOLA ESTADUAL PROF. DJALMA DA CUNHA BATISTA,5.9,
AM,MANAUS,ESCOLA ESTADUAL PROF. REINALDO THOMPSON,3.9,
AM,MANAUS,ESCOLA ESTADUAL RUY ARAUJO,3.0,
AM,MANAUS,ESCOLA ESTADUAL SANT ANA,4.0,
AM,MANAUS,ESCOLA ESTADUAL TIRADENTES,2.9,
AM,MANAUS,ESCOLA ESTADUAL VICENTE TELLES,3.5,
AM,MANAUS,ESCOLA ESTADUAL BRIG. JOAO CAMARAO T. RIBEIRO,5.1,
AM,MANAUS,ESCOLA ESTADUAL ELDAH BITTON TELLES DA ROCHA,2.6,
AM,MANAUS,ESCOLA ESTADUAL MILBURGES BEZERRA DE ARAUJO,4.2,
AM,MANAUS,ESCOLA ESTADUAL TEREZA DE JESUS AZEVEDO DE VASCONCELOS,3.4,
AM,MANAUS,CENTRO EDUCACIONAL BERENICE MARTINS,3.0,
AM,MANAUS,ESCOLA ESTADUAL VASCO VASQUES,3.4,
AM,MANAUS,ESCOLA ESTADUAL ADALBERTO VALE,3.5,
AM,MANAUS,ESCOLA ESTADUAL ADERSON DE MENEZES,NA,
AM,MANAUS,ESCOLA ESTADUAL AGNELO BITTENCOURT,4.2,
AM,MANAUS,ESCOLA ESTADUAL PROF. ALDA BARATA,3.1,
AM,MANAUS,ESCOLA ESTADUAL ALFREDO CAMPOS,4.7,
AM,MANAUS,ESCOLA ESTADUAL ALMIRANTE ERNESTO MELLO BAPTISTA,4.2,
AM,MANAUS,ESCOLA ESTADUAL ARISTOTELES COMTE DE ALENCAR,NA,
AM,MANAUS,ESCOLA ESTADUAL ARTHUR ARAUJO,3.3,
AM,MANAUS,ESCOLA ESTADUAL BARAO DO RIO BRANCO,1.8,
AM,MANAUS,ESCOLA ESTADUAL BENJAMIN MAGALHAES BRANDAO,4.4,
AM,MANAUS,ESCOLA ESTADUAL CACILDA BRAULE PINTO,3.7,
AM,MANAUS,ESCOLA ESTADUAL CARVALHO LEAL,2.3,
AM,MANAUS,ESCOLA ESTADUAL DORVAL PORTO,3.7,
AM,MANAUS,ESCOLA ESTADUAL PROF. EUNICE SERRANO TELLES DE SOUZA,3.2,
AM,MANAUS,ESCOLA ESTADUAL FRANCELINA ASSIS DANTAS,3.3,
AM,MANAUS,ESCOLA ESTADUAL FUETH PAULO MOURAO,3.0,
AM,MANAUS,ESCOLA ESTADUAL GETULIO VARGAS,3.6,
AM,MANAUS,ESCOLA ESTADUAL GILBERTO MESTRINHO,1.8,
AM,MANAUS,ESCOLA ESTADUAL GONCALVES DIAS,NA,
AM,MANAUS,ESCOLA ESTADUAL HOMERO DE MIRANDA LEAO,2.8,
AM,MANAUS,ESCOLA ESTADUAL HUMBERTO DE CAMPOS,NA,
AM,MANAUS,ESCOLA ESTADUAL INSP. DULCINEIA VARELA MOURA,3.5,
AM,MANAUS,ESCOLA ESTADUAL JOAO BOSCO PANTOJA EVANGELISTA,1.5,
AM,MANAUS,ESCOLA ESTADUAL JOSE BERNARDINO LINDOSO,2.5,
AM,MANAUS,ESCOLA ESTADUAL JOSE RIBAMAR DA COSTA,3.7,
AM,MANAUS,ESCOLA ESTADUAL JULIA BITTENCOURT,2.9,
AM,MANAUS,ESCOLA ESTADUAL PROF. LEONILLA MARINHO,2.6,
AM,MANAUS,ESCOLA ESTADUAL LEOPOLDO NEVES,4.0,
AM,MANAUS,ESCOLA ESTADUAL LUCINDA FELIX DE AZEVEDO,4.0,
AM,MANAUS,ESCOLA ESTADUAL LUIZ VAZ DE CAMOES,4.2,
AM,MANAUS,ESC.EST.MACHADO DE ASSIS,NA,
AM,MANAUS,ESCOLA ESTADUAL MAJOR SILVA COUTINHO,NA,
AM,MANAUS,ESCOLA ESTADUAL MARIA AMELIA DO ESPIRITO SANTO,5.0,
AM,MANAUS,ESCOLA ESTADUAL PROF. MARIA ARMINDA G. DE ANDRADE,2.5,
AM,MANAUS,ESCOLA ESTADUAL MARIA DE LOURDES R. ARRUDA,4.0,
AM,MANAUS,ESCOLA ESTADUAL MARIA DO CEU VAZ D OLIVEIRA,3.5,
AM,MANAUS,ESCOLA ESTADUAL GOVERNADOR MELO E POVOAS,3.3,
AM,MANAUS,ESCOLA ESTADUAL MENINO JESUS DE PRAGA,NA,
AM,MANAUS,ESCOLA ESTADUAL MONTEIRO DE SOUZA,NA,
AM,MANAUS,ESCOLA ESTADUAL PROF. MYRTHES MARQUES TRIGUEIRO,NA,
AM,MANAUS,ESCOLA ESTADUAL NOSSA SENHORA DAS GRACAS,NA,
AM,MANAUS,ESCOLA ESTADUAL NATHALIA UCHOA,3.6,
AM,MANAUS,ESCOLA ESTADUAL NILO PECANHA,3.2,
AM,MANAUS,ESCOLA ESTADUAL OLGA FALCONE,3.6,
AM,MANAUS,ESCOLA ESTADUAL OSMAR PEDROSA,NA,
AM,MANAUS,ESCOLA ESTADUAL PE. PEDRO GISLANDY,3.0,
AM,MANAUS,ESCOLA ESTADUAL PAULA ANGELA FRASSINETE,NA,
AM,MANAUS,ESCOLA ESTADUAL PE. AGOSTINHO MARTIN,3.7,
AM,MANAUS,ESCOLA ESTADUAL PROF. NELSON ALVES FERREIRA,3.2,
AM,MANAUS,ESCOLA ESTADUAL PROF. DIANA PINHEIRO,2.2,
AM,MANAUS,ESCOLA ESTADUAL PROF. HILDA DE AZEVEDO TRIBUZY,NA,
AM,MANAUS,ESCOLA ESTADUAL PROF. LEONOR SANTIAGO MOURAO,4.9,
AM,MANAUS,ESC.EST.RAIMUNDO GOMES NOGUEIRA,NA,
AM,MANAUS,ESCOLA ESTADUAL SALDANHA MARINHO,3.6,
AM,MANAUS,ESCOLA ESTADUAL SANTO ANTONIO,3.0,
AM,MANAUS,ESCOLA ESTADUAL SEBASTIAO NOROES,2.8,
AM,MANAUS,ESCOLA ESTADUAL SENADOR ANTOVILA MOURAO VIEIRA,4.2,
AM,MANAUS,ESCOLA ESTADUAL SENADOR CUNHA MELO,3.2,
AM,MANAUS,ESCOLA ESTADUAL THOME DE MEDEIROS RAPOSO,NA,
AM,MANAUS,ESCOLA ESTADUAL VICENTE SCHETTINI,4.2,
AM,MANAUS,ESCOLA ESTADUAL WALDEMIRO PERES LUSTOZA,1.9,
AM,MANAUS,ESCOLA ESTADUAL ZULMIRA BITTENCOURT,3.2,
AM,MANAUS,ESCOLA ESTADUAL ANTONIO BITTENCOURT,3.8,
AM,MANAUS,ESCOLA ESTADUAL ANTONIO LUCENA BITTENCOURT,3.2,
AM,MANAUS,ESCOLA ESTADUAL ANTONIO TELLES DE SOUZA,2.9,
AM,MANAUS,ESCOLA ESTADUAL PROF. BERNADETE DO SOCORRO T. DA ROCHA,NA,
AM,MANAUS,ESCOLA ESTADUAL JOSE CARLOS MESTRINHO,4.3,
AM,MANAUS,ESCOLA ESTADUAL DEPUTADO JOSUE CLAUDIO DE SOUZA,NA,
AM,MANAUS,ESCOLA ESTADUAL ISAAC SWERNER,NA,
AM,MANAUS,ESCOLA ESTADUAL FRANCISCA BOTINELLY CUNHA E SILVA,3.7,
AM,MANAUS,ESCOLA ESTADUAL FRANCISCA DE PAULA DE JESUS IZABEL,NA,
AM,MANAUS,ESCOLA ESTADUAL ISAAC BENAYON SABBA,NA,
AM,MANAUS,ESCOLA ESTADUAL MARIA DA LUZ CALDERARO,3.6,
AM,MANAUS,ESCOLA ESTADUAL PROF. ANTONIO MAURITY M. COELHO,3.6,
AM,MANAUS,ESCOLA ESTADUAL PROF. ANTENOR SARMENTO PESSOA,3.9,
AM,MANAUS,ESCOLA ESTADUAL PROF. MARIA TEIXEIRA GOES,3.7,
AM,MANAUS,ESCOLA ESTADUAL ROSINA FERREIRA DA SILVA,3.7,
AM,MANAUS,ESCOLA ESTADUAL SENADOR MANUEL SEVERIANO NUNES,4.4,
AM,MANAUS,ESCOLA ESTADUAL RILTON LEAL FILHO,2.8,
AM,MANAUS,ESCOLA ESTADUAL ARLINDO VIEIRA DOS SANTOS,3.0,
AM,MANAUS,ESCOLA ESTADUAL ALICE SALERNO GOMES DE LIMA,NA,
AM,MANAUS,ESCOLA ESTADUAL ELIRA PINHEIRO,2.6,
AM,MANAUS,ESCOLA ESTADUAL J. G. ARAUJO,NA,
AM,MANAUS,ESCOLA ESTADUAL PROF. JORGE KARAM NETO,2.4,
AM,MANAUS,ESCOLA ESTADUAL PROF. JURACY BATISTA GOMES,2.4,
AM,MANAUS,ESCOLA ESTADUAL DOM JACSON DAMASCENO RODRIGUES,4.2,
AM,MANAUS,ESCOLA ESTADUAL PROF FCO DAS CHAGAS DE SOUZA ALBU,2.1,
AM,MANAUS,ESCOLA ESTADUAL PROF. DORVAL VARELA MOURA,3.5,
AM,MANAUS,ESCOLA ESTADUAL ERNESTO PENAFORT,3.6,
AM,MANAUS,ESCOLA ESTADUAL CID CABRAL DA SILVA,3.5,
AM,MANAUS,ESCOLA ESTADUAL PE. LUIS RUAS,2.9,
AM,MANAUS,ESCOLA ESTADUAL RODERICK CASTELO BRANCO,3.5,
AM,MANAUS,ESCOLA ESTADUAL PROF. JULIO CESAR DE MORAES PASSOS,3.1,
AM,MANAUS,ESCOLA ESTADUAL PROF. CLEOMENES DO CARMO CHAVES,2.8,
AM,MANAUS,ESCOLA ESTADUAL LETICIO DE CAMPOS DANTAS,3.4,
AM,MANAUS,ESCOLA ESTADUAL ANTOGILDO PASCOAL VIANA,3.6,
AM,MANAUS,ESCOLA ESTADUAL ANTONIO NUNEZ JIMENEZ,3.2,
AM,MANAUS,ESCOLA ESTADUAL PROF. SAMUEL BENCHIMOL,3.3,
AM,MANAUS,ESCOLA ESTADUAL ERNESTO PINHO FILHO,3.8,
AM,MANAUS,ESCOLA ESTADUAL BELARMINO MARREIRO,3.6,
AM,MANAUS,ESCOLA ESTADUAL PROF. JACIMAR DA SILVA GAMA,4.4,
AM,MANAUS,ESCOLA ESTADUAL PROF. OCTAVIO MOURAO,3.5,
AM,MANAUS,ESCOLA ESTADUAL PROF. RUY ALENCAR,4.0,
AM,MANAUS,ESCOLA ESTADUAL MANOEL RODRIGUES DE SOUZA,2.6,
AM,MANAUS,ALDEIA DO CONHECIMENTO PROF. RUTH PRESTES GONCALVES,4.7,
AM,MANAUS,ESCOLA ESTADUAL ROBERTO DOS SANTOS VIEIRA,3.9,
AM,MANAUS,ESCOLA ESTADUAL ADELAIDE TAVARES DE MACEDO,3.2,
AM,MANAUS,ESCOLA ESTADUAL RAIMUNDA HOLANDA DE SOUZA,4.2,
AM,MANAUS,ESCOLA ESTADUAL DAISAKU IKEDA,3.1,
AM,MANAUS,ESCOLA ESTADUAL PROF. DEMOSTENES BELDUQUE ARAUJO TRAVESSA,NA,
AM,MANAUS,ESCOLA ESTADUAL PROF. ERNANE NASCIMENTO SIMAO,NA,
AM,MANAUS,ESCOLA ESTADUAL PROF. WILMA VITORIANO GEBER,NA,
AM,MANAUS,ESCOLA ESTADUAL PROF. SEBASTIAO AUGUSTO LOUREIRO FILHO,2.9,
AM,MANAUS,ESCOLA ESTADUAL PROF TEREZA SIQUEIRA TUPINAMBA,3.4,
AM,MANAUS,ESCOLA ESTADUAL WALDOCK FRICKE LYRA II,3.4,
AM,MANAUS,ESCOLA ESTADUAL RAIO DE SOL,3.8,
AM,MANAUS,ESCOLA ESTADUAL FREI MARIO MONACELI,2.2,
AM,MANAUS,ESCOLA ESTADUAL AUREA PINHEIRO BRAGA,2.8,
AM,MANAUS,ESCOLA ESTADUAL ANA LUCIA DE MORAES COSTA SILVA,3.9,
AM,MANAUS,ESCOLA ESTADUAL RAFAEL HENRIQUE PINHEIRO DOS SANTO,2.4,
AM,MANAUS,ESCOLA ESTADUAL AYRTON SENNA,3.1,
AM,MANICORE,ESC.EST.PEDRO AGUIRRE,3.8,
AM,MANICORE,ESCOLA ESTADUAL NOSSA SENHORA DAS GRAÇAS,5.2,
AM,MANICORE,ESC.EST.ARISTEU DAS NEVES BICHO,3.7,
AM,MANICORE,ESC.EST.MARIA SA MOTA,4.2,
AM,MANICORE,ESC EST NOVA SANTO ANTONIO DO MATUPI,3.5,
AM,MARAA,ESC.EST.BENTA SOLART,3.2,
AM,MAUES,ESC.EST.PROFª.MARIA DAS GRAÇAS NOGUEIRA,3.5,
AM,MAUES,ESC.EST.SANTINA FILIZOLA,3.3,
AM,MAUES,ESC.EST.SÃO PEDRO,3.9,
AM,MAUES,ESC.EST.WALTON RODRIGUES BIZANTINO,3.0,
AM,NHAMUNDA,ESC.EST.FURTADO BELÉM,3.5,
AM,NHAMUNDA,ESC.EST.PROF.GILBERTO MESTRINHO,3.8,
AM,NHAMUNDA,ESC EST GOVERNADOR AMAZONINO MENDES,4.1,
AM,NOVA OLINDA DO NORTE,ESC.EST.NOSSA SENHORA DE NAZARE,NA,
AM,NOVA OLINDA DO NORTE,ESC.EST.PROF.ISABEL BARRONCAS,3.5,
AM,NOVA OLINDA DO NORTE,ESC EST PROF JOSE PAULA DE SA,4.3,
AM,NOVO AIRAO,ESC.EST. BALBINA MESTRINHO,6.0,
AM,NOVO AIRAO,ESC.EST. DANILO DE MATTOS AREOSA,3.9,
AM,NOVO ARIPUANA,ESC.EST.GUILHERME BUZAGLO,3.7,
AM,NOVO ARIPUANA,ESC.EST.JULIETA LOPES DE ALBUQUERQUE,3.8,
AM,PARINTINS,COLÉGIO BATISTA DE PARINTINS,5.2,
AM,PARINTINS,ESC.EST.PROF.ADERSON DE MENEZES,4.6,
AM,PARINTINS,ESC.EST.BRANDÃO DE AMORIM,4.1,
AM,PARINTINS,ESC.EST.GENY BENTES DE JESUS,4.5,
AM,PARINTINS,ESC.EST.IRMÃ SÁ,3.9,
AM,PARINTINS,ESC.EST.GENTIL BELÉM,4.9,
AM,PARINTINS,ESC.EST.NOSSA SENHORA DO CARMO,5.1,
AM,PARINTINS,ESC.EST.SÃO JOSÉ OPERÁRIO,4.4,
AM,PARINTINS,ESC.EST.SENADOR ALVARO MAIA,4.5,
AM,PARINTINS,ESC. EST. DEP. GLAUCIO GONCALVES,3.7,
AM,PARINTINS,ESC.EST.TOMASZINHO MEIRELLES,4.2,
AM,PARINTINS,ESC.EST.DOM GINO MALVESTIO,4.1,
AM,PAUINI,ESC.EST.FREI MARIO SABINO,2.8,
AM,PAUINI,ESC.EST.ALBERTO DE AGUIAR CORRÊA,2.8,
AM,PRESIDENTE FIGUEIREDO,ESC.EST.MARIA CALDERARO,4.6,
AM,PRESIDENTE FIGUEIREDO,ESC EST PRESIDENTE FIGUEIREDO,4.3,
AM,RIO PRETO DA EVA,ESC EST RAIMUNDO PAZ,3.0,
AM,RIO PRETO DA EVA,ESC.EST.RIO PRETO DA EVA,3.4,
AM,SANTA ISABEL DO RIO NEGRO,ESC.EST.SANTA ISABEL,4.1,
AM,SANTO ANTONIO DO ICA,ESC.EST.SANTO ANTÔNIO,2.9,
AM,SANTO ANTONIO DO ICA,ESC.EST.ROSA GARCIA,3.7,
AM,SAO GABRIEL DA CACHOEIRA,ESC.EST.INDÍGENA DOM JOÃO MARCHESI,3.7,
AM,SAO GABRIEL DA CACHOEIRA,COLÉGIO INDÍGENA SÃO GABRIEL,NA,
AM,SAO GABRIEL DA CACHOEIRA,ESC.EST.INDÍGENA IRMÃ INÊZ PENHA,NA,
AM,SAO PAULO DE OLIVENCA,ESC.EST.NOSSA SENHORA DA ASSUNÇÃO,3.7,
AM,SAO PAULO DE OLIVENCA,ESC.EST.MONS.EVANGELISTA DE CEFALONIA,4.0,
AM,SAO PAULO DE OLIVENCA,ESC.EST.PROFª.NILCE ROCHA COÊLHO,3.3,
AM,SAO SEBASTIAO DO UATUMA,ESCOLA ESTADUAL SAO SEBASTIAO,4.0,
AM,SAO SEBASTIAO DO UATUMA,ESCOLA ESTADUAL DEPUTADO ARMANDO MENDES,3.1,
AM,SILVES,ESC.EST.HUMBERTO DE A CASTELO BRANCO,3.6,
AM,TABATINGA,ESC.EST.DUQUE DE CAXIAS,4.5,
AM,TABATINGA,ESC.EST.MARECHAL RONDON,3.0,
AM,TABATINGA,ESC.EST.PEDRO TEIXEIRA,4.0,
AM,TABATINGA,ESC.EST.CONCEIÇÃO XAVIER DE ALENCAR,2.6,
AM,TAPAUA,ESC.EST.ANTONIO FERREIRA DE OLIVEIRA,4.5,
AM,TEFE,CENTRO EDUC GOV. GILBERTO MESTRINHO,4.6,
AM,TEFE,ESC.EST.FREI ANDRÉ DA COSTA,4.0,
AM,TEFE,ESC EST AMELIA LIMA,4.0,
AM,TEFE,ESC.EST.GETULIO VARGAS,2.9,
AM,TEFE,ESC.EST.MADRE MARIA DAS MERCES,3.7,
AM,TEFE,ESC EST NOSSA SENHORA DAS GRACAS,4.4,
AM,TEFE,ESC.EST.SANTA TERESA,3.3,
AM,TEFE,ESC.EST.SÃO JOSÉ,3.5,
AM,TEFE,ESC.EST.DEP.ARMANDO DE SOUZA MENDES,4.3,
AM,TONANTINS,ESC.EST.SÃO FRANCISCO,2.9,
AM,TONANTINS,ESC.EST. IRMÃ TERESINHA MARIA SCHROEDER,3.0,
AM,UARINI,ESC.EST.EDSON MELO,3.7,
AM,URUCARA,ESC.EST.PROF.LAZARO RAMOS,4.2,
AM,URUCARA,ESC.EST.RAMALHO JUNIOR,NA,
AM,URUCARA,ESC.EST.BALBINA MESTRINHO,3.5,
AM,URUCURITUBA,ESC.EST.MARIA ARRUDA,3.7,
AM,URUCURITUBA,ESC EST ESPERANCA,3.6,
AM,URUCURITUBA,ESC EST LICINIO JOSE DE ARAUJO,2.9,
RR,AMAJARI,ESC EST OVIDIO DIAS DE SOUZA,3.2,
RR,AMAJARI,ESC EST IND SANTA LUZIA,3.3,
RR,ALTO ALEGRE,ESCOLA ESTADUAL DESEMBARGADOR SADOC PEREIRA,3.6,
RR,ALTO ALEGRE,ESC EST INDIGENA HERMENEGILDO SAMPAIO,3.7,
RR,ALTO ALEGRE,ESC EST PROFº GERALDO DA SILVA PINTO,NA,
RR,BOA VISTA,ESC EST AYRTON SENA DA SILVA,NA,
RR,BOA VISTA,ESC EST PRES TANCREDO NEVES,3.6,
RR,BOA VISTA,ESC EST PROFº CAMILO DIAS,4.0,
RR,BOA VISTA,ESC EST 13 DE SETEMBRO,3.8,
